id,smiles,notes,params_json
4104341,CC1=C(SC=[N+]1CCCCS(=O)(=O)[O-])CCOC(=O)C2=CC(=CC(=C2)[N+](=O)[O-])[N+](=O)[O-],,
4105355,C1=CC=C2C(=C1)C(=O)N(C2=O)NC3=NC(=CS3)C4=CC=C(C=C4)Br,,
4105584,CN1C(=O)C2=C(C1=O)C(=CC=C2)NC(=O)C3=NC4=CC=CC=C4S3,,
4106113,CC1=CC=C(C=C1)N=CC2=C(N(C(=O)C3=CC=CC=C32)C4=NC=CS4)O,,
4106139,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)(C3=CC=CC=C3)C4=NC5=CC=CC=C5S4,,
4107350,CC1=CC=C(C=C1)NC(=O)NC2=NC3=C(S2)C=C(C=C3)S(=O)(=O)C,,
4107481,CCN1CCC2=C(C1)SC(=C2C3=NC4=CC=CC=C4S3)NC(=O)C5=CC=CC=C5,,
4107484,CC(C)N1CCC2=C(C1)SC(=C2C3=NC4=CC=CC=C4S3)NC(=O)C5=CC=CC=C5,,
4107570,COC1=CC2=C(CCC3=C2N=C(S3)NC(=O)C4=CC=C(C=C4)Cl)C=C1,,
4107571,COC1=CC2=C(CCC3=C2N=C(S3)NC(=O)C4=CC(=CC=C4)Br)C=C1,,
4107575,CC1=CC=C(C=C1)C(=O)NC2=NC3=C(S2)CCC4=C3C=C(C=C4)OC,,
4107580,COC1=CC2=C(CCC3=C2N=C(S3)NC(=O)C4=CC=CC=C4F)C=C1,,
4107581,COC1=CC2=C(CCC3=C2N=C(S3)NC(=O)C4=C(C=CC(=C4)Cl)OC)C=C1,,
4107703,CC1CC(CN(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC4=C(S3)C=C(C=C4)F)C,,
4107765,CC1=NC2=C(S1)C=C(C=C2)C(F)(F)F,,
4108972,C1=CC=C2C(=C1)N=C(S2)SCC3=CC=C(C=C3)F,,
4108983,COC1=CC=C(C=C1)NC(=O)NC2=NC3=C(S2)C=CC4=CC=CC=C43,,
4109468,C1=CC=C(C=C1)OCC(=O)NCC2=NN=C(N2C3=CC=CC(=C3)C(F)(F)F)SCC(=O)NC4=NC5=CC=CC=C5S4,,
4109848,C1=CC=C2C(=C1)N=C(S2)C3=C(C=CC(=C3)N=CC4=C(C=CC(=C4)Cl)O)O,,
4110016,C1=CC=C2C(=C1)C=CC3=C2SC(=N3)NC(=O)C4=C(C=CC=C4F)F,,
4110240,CCC1CCCCN1C(=O)CSC2=NC3=CC=CC=C3S2,,
4110828,CC1=CC2=C(C=C1)N=C(S2)C3=NC4=CC=CC=C4S3,,
4111372,CN(C)C1=CC=C(C=C1)C(=O)NC2=NC3=C(S2)C=C(C=C3)Br,,
4111713,CN1C(=NN=C1SCC(=O)NC2=CC3=C(C=C2)N=C(S3)SCC(=O)N4CCCC4)C5=CC=C(C=C5)N,,
4111785,CC1=CC(=CC=C1)CN2C=C(C3=CC=CC=C32)SCC(=O)NC4=NC=CS4,,
4111955,CC1=CC(=C2C(=C1)SC(=N2)NC(=O)C3=CC(=CC=C3)Cl)C,,
4111957,C1=CC(=C(C(=C1)F)C(=O)NC2=NC(=CS2)C3=CC=C(C=C3)[N+](=O)[O-])F,,
4112048,C1CC(CN(C1)S(=O)(=O)C2=CC=CC(=C2)[N+](=O)[O-])C(=O)NC3=NC(=CS3)C4=CC=CC=C4,,
4112660,COC(=O)C1=CC=C(C=C1)C(=O)NC(=S)NC2=NC3=C(S2)CCCC3,,
4113141,CC1=CC=C(C=C1)C23CC4CC(C2)CC(C4)(C3)NC(=O)NC5=NC6=C(S5)C=C(C=C6)OC,,
4113163,CC1=NN2C(=C(SC2=N1)C(C3=CC=C(C=C3)OC)N4CCC5=CC=CC=C5C4)O,,
4113623,C1=CC=C2C(=C1)N=C(S2)NC(=O)CSC3=NN=C(S3)NC(=O)CC4=CC=CS4,,
4113625,C1C2=C(C3=CC=CC=C3O1)N=C(S2)NC(=O)CCSC4=CC=CC=C4,,
4114106,CC1=CC2=C(C=C1)N=C(S2)C3=CC=C(C=C3)NCC4=C(C=CC(=C4)Br)OC,,
4114386,C1=CC=C2C(=C1)C(=O)N(C2=O)CC(=O)NC3=NC(=CS3)C4=NC5=CC=CC=C5S4,,
4114664,CC(=O)N1CCC2=C(C1)SC(=C2C3=NC4=CC=CC=C4S3)NC(=O)C5=CC(=O)C6=CC=CC=C6O5,,
4114795,C1CCN(C(C1)C(=O)NC2=NC(=CS2)C3=CC=CC=C3)S(=O)(=O)C4=CC=C(C=C4)Cl,,
4114863,CC1=NC2=C(S1)C3=C(C=C2)N=C(S3)NC(=O)C4=CC5=C(S4)C=CC(=C5)[N+](=O)[O-],,
4115348,CC(=O)NC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC4=C(C=C3)N=CS4,,
4117496,C1=CC(=CC=C1NC(=O)CSC2=NC3=C(S2)C=C(C=C3)N=CC4=C(C(=CC(=C4)Br)Br)O)F,,
4117927,C1=CC=C2C(=C1)C(=NC(=S)N2)NC3=NC(=CS3)CC(=O)NCC4=CC=C(C=C4)Cl,,
4117928,C1=CC=C2C(=C1)C(=NC(=S)N2)NC3=NC(=CS3)CC(=O)NCC4=CC(=CC=C4)Cl,,
4117929,C1=CC=C(C(=C1)CNC(=O)CC2=CSC(=N2)NC3=NC(=S)NC4=CC=CC=C43)Cl,,
4117930,COC1=CC=CC(=C1)CNC(=O)CC2=CSC(=N2)NC3=NC(=S)NC4=CC=CC=C43,,
4118650,CC(C)C(=O)NC1=NC2=C(S1)C=C(C=C2)C(=O)OC,,
4119074,CCOC(=O)SC1=NC2=CC=CC=C2S1,,
4119242,CN1C=C(C2=CC=CC=C21)S(=O)(=O)CC(=O)NC3=NC4=CC=CC=C4S3,,
4119262,C1=CC=C(C=C1)C(=O)NC2=NC(=CS2)C3=CC=CC=N3,,
4119913,CC1=C(SC(=N1)NC(=O)C2=CC(=O)C3=CC=CC=C3O2)C(=O)C,,
4120396,CCOC(=O)C1=C(C=C(S1)NC(=O)C2=NC3=CC=CC=C3S2)C,,
4121125,CCOC(=O)C1=C(N(C(=C1)C2=CC=CC=C2)CC(=O)NC3=NC4=C(S3)C=C(C=C4)Cl)C,,
4121373,CC(C)(C)C1=CSC(=N1)NC(=O)C2=C(N=CC=C2)Cl,,
4121748,COC1=CC=C(C=C1)CNC(=O)CC2=CSC(=N2)NC3=NC(=S)NC4=CC=CC=C43,,
4121843,C1=CC=C(C=C1)C2=NN=C(O2)NC(=O)C3=NC4=CC=CC=C4S3,,
4121856,C1CN(CCN1C2=CC(=CC=C2)Cl)C(=O)CC3=CSC(=N3)NC4=NC(=S)NC5=CC=CC=C54,,
4121858,CC1=C(C=C(C=C1)Cl)N2CCN(CC2)C(=O)CC3=CSC(=N3)NC4=NC(=S)NC5=CC=CC=C54,,
4121859,C1CN(CCN1C2=CC=CC(=C2)C(F)(F)F)C(=O)CC3=CSC(=N3)NC4=NC(=S)NC5=CC=CC=C54,,
4121866,C1=CC=C(C(=C1)C(=O)NC2=NC(=CS2)C3=NC4=CC=CC=C4S3)[N+](=O)[O-],,
4122298,COC(=O)C1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC(=NC4=CC=CC=C43)C5=CC=CS5,,
4122619,C1=CC=C2C(=C1)C=CC3=C2N=C(S3)NC(=O)NC4=CC(=CC=C4)Cl,,
4123027,CC1=CC=C(C=C1)C(=O)NC2=NC3=C(S2)C=C(C=C3)Br,,
4123400,C1CC(=O)N(C1=O)CC(=O)NC2=NC(=CS2)C3=CC=CC=N3,,
4123557,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC4=C(C=CC=C4S3)C,,
4123558,COC1=C2C(=CC=C1)SC(=N2)NC(=O)COC3=CC=CC=C3,,
4123649,CC1=NC2=C(S1)C=CC3=C2N=C(S3)NC(=O)C4=NC5=CC=CC=C5S4,,
4123718,CC1=CC=CC=C1C(=O)NC2=NC(=CS2)C3=CC=CC=N3,,
4123896,CC1=C(C2=C(C=C1)SC(=N2)NC(=O)C3=CC=C(C=C3)N4C(=O)CCC4=O)C,,
4124330,CC1=NC2=C(S1)C=CC3=C2SC(=N3)NC(=O)C4=CC=C(C=C4)N5C(=O)CCC5=O,,
4124727,COC(=O)C(C(F)(F)F)(NC1=NC2=CC=CC=C2S1)NC(=O)COC3=CC=CC=C3,,
4124935,CCOC(=O)C1=C(N=C(S1)NC(=O)C2=CN=CC=C2)C,,
4125492,C1=CC=C2C(=C1)C(C3=CC=CC=C3O2)C(=O)NC4=NC=CS4,,
4125570,C1=CC(=CC=C1C(=O)NC2=NC3=C(S2)C=C(C=C3)F)OC4=CC=C(C=C4)C(=O)NC5=NC6=C(S5)C=C(C=C6)F,,
4126008,CCOC1=CC2=C(C=C1)N=C(S2)NC(=O)CCN3C(=C(C=C3C4=CC=C(C=C4)OC)C(=O)OCC)C,,
4126703,C1=CC=NC(=C1)C2=CSC(=N2)NC(=O)C3=CC(=CC=C3)Br,,
4126746,C1=CC(=CC=C1C(=O)O)NC(=O)CSC2=NC3=C(S2)C=CC(=C3)Cl,,
4126787,CC1=[N+](C2=CC=CC=C2S1)CC3=CC=CC=C3,,
4126857,CSC1=NC2=C(S1)C3=C(C=C2)N=C(S3)NC(=O)C4COC5=CC=CC=C5O4,,
4127456,C1=CC(=CC=C1NC(=O)NC2=NC=C(S2)[N+](=O)[O-])Cl,,
4128922,CC1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC4=C(S3)C=C(C=C4)OC,,
4129683,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC2=NC3=C(S2)C4=C(C=C3)SC(=N4)C,,
4129685,C1=CC=C2C(=C1)N=C(S2)C3=CSC(=N3)NC(=O)NC4=CC=C(C=C4)[N+](=O)[O-],,
4130465,CC1=NC2=C(S1)C=C(C=C2)N=CC3=CC=CC=C3[N+](=O)[O-],,
4130875,COC1=C2C(=C(C=C1)OC)SC(=N2)NC(=O)C3=CC=C(O3)[N+](=O)[O-],,
4130909,CC1=NC2=C(S1)C3=C(C=C2)N=C(S3)NC(=O)C4=CC=CC=C4F,,
4131021,CC1=CSC2=NC(=C(N12)Cl)CSC3=NC4=CC=CC=C4S3,,
4131872,C1=CN=C(N=C1C2=NC=CS2)N,,
4132028,CC1CCCN(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC4=C(S3)C=C(C=C4)OC,,
4132034,CN(C1CCCCC1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC4=C(S3)C=C(C=C4)OC,,
4132035,CC1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC4=C(C=CC=C4S3)OC,,
4132036,CC1CCCN(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC4=C(C=CC=C4S3)OC,,
4132081,CN1CCC2=C(C1)SC(=C2C3=NC4=CC=CC=C4S3)NC(=O)C5COC6=CC=CC=C6O5,,
4132232,C=CCC1=CC=CC2=C1OC(=O)C(=C2)C3=NC4=CC=CC=C4S3,,
4132474,C1=CC=C2C(=C1)C(=O)C(=CO2)C(=O)NC3=NC(=CS3)C4=NC5=CC=CC=C5S4,,
4133003,CCOC(=O)C1=CSC(=N1)NC(=O)C2=COCCO2,,
4133269,C1=CC=C(C=C1)CN2C(=O)C(NC2=O)(C(F)(F)F)NC3=NC4=CC=CC=C4S3,,
4133466,CC(C)(C)C1=CSC(=N1)NC(=O)C2=CC3=C(C=C2)N=CS3,,
4133676,COC(=O)C1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC(=CC=C3)C(F)(F)F,,
4134105,CCOC1=C2C(=CC=C1)SC(=N2)NC(=O)C3=C(C=CC=C3F)F,,
4134106,C1CCC2=C(C1)C(=C(S2)NC(=O)C3=C(C=CC(=C3)Cl)[N+](=O)[O-])C4=NC5=CC=CC=C5S4,,
4134388,C1=CC(=CC=C1NC(=O)NC2=NC3=C(S2)C=C(C=C3)Cl)[N+](=O)[O-],,
4134431,COC1=CC=C(C=C1)C(=O)NC2=NC3=C(S2)C4=C(C=C3)N=C(S4)SC,,
4134871,CC1CCC2=C(C1)SC(=C2C3=NC4=CC=CC=C4S3)NC(=O)C5=CC=C(O5)[N+](=O)[O-],,
4135152,COC(=O)C1=C(SC2=C1CCN(C2)CC3=CC=CC=C3)NC(=O)C4=CC=C(S4)C5=NC6=CC=CC=C6S5,,
4136459,C1=CC=C(C=C1)C=NC2=CC(=C(C=C2)O)C3=NC4=CC=CC=C4S3,,
4136782,COC1=CC(=C(C=C1)C(=O)NC2=CC=CC=C2C3=NC4=CC=CC=C4S3)OC,,
4137053,C1=CC=C2C(=C1)[N+](=CS2)CC(=O)O,,
4137060,C1=CC=C(C=C1)OCCC(=O)NC2=NC3=C(S2)C=CC4=CC=CC=C43,,
4137220,CC1=CC2=C(C=C1)N=C(S2)NC(=O)C(C(C)C)NC(=O)C3=CC=CC=C3,,
4137760,CC1=NC2=C(S1)C=CC3=C2SC(=N3)NC(=O)CC4=CC=CC5=CC=CC=C54,,
4138032,COC(=O)CN1C2=C(C=C(C=C2)[N+](=O)[O-])SC1=NC(=O)C3=CC4=C(C=C3)N=CS4,,
4138521,CC(C)N1CCC2=C(C1)SC(=C2C3=NC4=CC=CC=C4S3)NC(=O)C(C)(C)C,,
4138819,C1=CC=C2C(=C1)C(=O)C=C(O2)C(=O)NC3=NC(=CS3)C4=NC5=CC=CC=C5S4,,
4139191,C1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)N=C(S3)NC(=O)C4=CC=CS4,,
4140053,CC1=CSC(=N1)NC(=O)C23CC4CC(C2)CC(C4)C3,,
4140876,C1=CC(=C2C(=C1)SC(=N2)NC(=O)C3=CC=C(S3)Cl)F,,
4140886,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=NC5=CC=CC=C5S4)C,,
4141029,CN(C1=CC=CC=C1)C(=O)C2=CC3=C(C=C2)N=C(S3)N,,
4141120,CC1=CC2=C(C=C1)N=C(S2)C3=CC=C(C=C3)NC(=O)C4=CN=C5N(C4=O)C=CS5,,
4141306,CCCSC1=NC2=C(S1)C=C(C=C2)NC(=O)CCC(=O)O,,
4141558,C1=CC=C2C(=C1)N=C(S2)SCC(=O)NC3=NN=C(S3)C4=CC=C(C=C4)F,,
4143401,C1COC(=CO1)C(=O)NC2=NC3=C(S2)C=CC=C3Cl,,
4143746,CC1=NC2=C(S1)C3=C(C=C2)N=C(S3)NC(=O)C4=CC=C(C=C4)Cl,,
4143751,COC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC(=CC=C3)N4C(=O)CCC4=O,,
4143926,CC1=NC2=C(S1)C=CC3=C2SC(=N3)NC(=O)CC4=CC=CC=C4,,
4144012,CCCCN(C)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC2=NC3=C(S2)C4=CC=CC=C4C=C3,,
4144440,CCOC1=CC=C(C=C1)N2C=CN=C2SCC(=O)NC3=NC4=C(S3)C=C(C=C4)C,,
4144474,CC1CC(CN(C1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC4=C(C=CC(=C4S3)Cl)C)C,,
4144510,CC1=C(SC(=N1)N)N=NC2=CC=C(C=C2)F,,
4144800,C1CC(=O)N(C1=O)CC(=O)NC2=NC(=CS2)C3=NC4=CC=CC=C4S3,,
4144841,CCOC(=O)CCSCC(=O)NC1=NC2=CC=CC=C2S1,,
4144920,C1COC(=CO1)C(=O)NC2=NC(=CS2)C3=CC=C(C=C3)[N+](=O)[O-],,
4145863,C1CC(OC1)C(=O)NC2=NC(=CS2)C3=C(C=C(C=C3)Cl)Cl,,
4146245,CC1CCC2=C(C1)SC(=C2C3=NC4=CC=CC=C4S3)NC(=O)C(C)C,,
4146830,CC1=C(C=C(C=C1)C(=O)NC2=NC3=C(S2)C=C(C=C3)S(=O)(=O)N)C,,
4147061,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC=CN3C4=CC=C(C=C4)Cl,,
4147163,CC1=CC(=C2C(=C1)N=C(S2)NC(=O)C3=CC=C(O3)[N+](=O)[O-])C,,
4147416,COC1=C(C=C(C=C1)C2=CSC(=N2)NC(=O)CN3C(=O)CCC3=O)OC,,
4147586,CS(=O)(=O)C1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC(=O)C4=CC=CC=C4O3,,
4147817,C1=CC=C(C=C1)C2=C(C(=O)N(N2)C3=NC4=CC=CC=C4S3)C=NCC5=CC(=CC=C5)C(F)(F)F,,
4148341,C1=CC=C2C(=C1)C(=CC(=C2O)SC3=NC4=CC=CC=C4S3)NS(=O)(=O)C5=CC=CC(=C5)[N+](=O)[O-],,
4148342,C1=CC(=CC(=C1)[N+](=O)[O-])C(C2=C(C3=C(C=CC=N3)C=C2)O)NC4=NC=CS4,,
4148449,CC1=CC(=C2C(=C1)SC(=N2)NC(=O)C3=CC(=CC=C3)C(F)(F)F)C,,
4148463,CC1=CC2=C(C=C1C)SC(=N2)NC(=O)NC3=C(C=CC(=C3)F)F,,
4148557,CCN1C2=CC=CC=C2SC1=CC(=CC3=[N+](C4=CC=CC=C4S3)CCC(C)OS(=O)(=O)[O-])C,,
4149421,C1=CC(=CC=C1C2=CSC(=N2)NC3=CC=C(C=C3)OC(F)(F)F)Cl,,
4151039,CC1=C2C(=C(C=C1)Cl)SC(=N2)NC(=O)C3=COCCO3,,
4151040,C1COC(=CO1)C(=O)NC2=NC3=C(C=CC(=C3S2)Cl)Cl,,
4151295,COC1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Br,,
4151297,COC1=CC=CC=C1C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Br,,
4151299,CN(C)C1=CC=C(C=C1)C2=NC(=C(S2)CC(=O)O)C3=CC=C(C=C3)Br,,
4151303,COC1=CC=C(C=C1)C2=C(SC(=N2)C3=CC=C(C=C3)Cl)CC(=O)O,,
4151844,C1=CC=C(C=C1)CC(C#N)SC2=NN=C3N2C4=CC=CC=C4S3,,
4152363,COC1=CC=C(C=C1)C(=O)NCC2=NN=C(O2)SCC(=O)NC3=NC4=CC=CC=C4S3,,
4152643,COC1=C2C(=CC=C1)SC(=N2)NC(=O)C3=CC(=CC(=C3)[N+](=O)[O-])[N+](=O)[O-],,
4152664,CCOC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=C(C=C(C=C3)Br)F,,
4153036,CCOC1=CC=C(C=C1)N2C(C(=C(C2=O)C3=CC=CC=C3)C4=NC5=CC=CC=C5S4)NC(=O)C,,
4153411,CC1=CC(=CC(=C1)OCC(=O)NC2=CC=C(C=C2)C3=NC4=CC=CC=C4S3)C,,
4153643,CC1=CC=CC=C1C(=O)NC2=CC=CC(=C2)C3=NC4=C(S3)N=CC=C4,,
4154181,CC(C)CC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3C4CCC(C4)C3C(=O)O,,
4154328,CC1CCC2=C(C1)C(=C(S2)NC(=O)C3=NC4=CC=CC=C4S3)C#N,,
4154888,C1=CC=C2C(=C1)N3C=C(N=C3S2)C4=CC=CO4,,
4154964,C1=CC=C2C(=C1)N=C(S2)NC(=O)C3=CC=C(C=C3)C#N,,
4155209,C1COC(=CO1)C(=O)NC2=CC(=C(C=C2)O)C3=NC4=CC=CC=C4S3,,
4156007,COC1=CC(=CC(=C1O)OC)C2=NC3=CC=CC=C3S2,,
4157064,C1=CC=C2C(=C1)N=C(S2)C=CC3=CC=CO3,,
4157793,COC1=CC(=C(C=C1)C2=NN(C(C2)(C(F)(F)F)O)C3=NC(=CS3)C(=O)O)OC,,
4158043,C1=CC=NC(=C1)C2=CSC(=N2)NC(=O)C3=CC(=CC=C3)[N+](=O)[O-],,
4158052,CC1=NC2=C(S1)C3=C(C=C2)SC(=N3)NC(=O)C4=CC5=C(C=C4)N=CS5,,
4158223,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=N4,,
4158224,CC1=NC2=C(S1)C=CC3=C2SC(=N3)NC(=O)COC4=CC=C(C=C4)Cl,,
4158329,CC(=O)NC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC=C(S3)Cl,,
4158470,COC1=C(C=C(C=C1)C2=CSC(=N2)NC(=O)C3=CC(=CC=C3)N4C(=O)CCC4=O)OC,,
4158564,CCOC1=CC=CC2=C1OC(=O)C(=C2)C3=CN4C5=C(C=C(C=C5)OC)SC4=N3,,
4159447,C1CN(C2=CC=CC=C21)S(=O)(=O)C3=CC=C(C=C3)C(=O)NC4=NC(=CS4)C5=CC=CC=N5,,
4159681,COC1=C2C(=CC=C1)SC(=N2)NC(=O)C3=CC(=CC(=C3)OC)OC,,
4159761,CCOC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC(=CC=C3)N4C(=O)CCC4=O,,
4161080,C1=C(SC(=C1)[N+](=O)[O-])C(=O)NC2=NC3=C(S2)C=C(C=C3Cl)Cl,,
4162096,CC[N+]1=C(SC2=CC=CC=C21)C=C3N(C(=O)CS3)C4=CC=CC=C4,,
4162176,CCOC1=CC2=C(C=C1)N=C(S2)C3=NC4=CC=CC=C4S3,,
4162401,CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(=O)NC2=NC3=C(S2)C=C(C=C3Cl)Cl,,
4162891,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)OC,,
4162964,C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC4=C(C=C3)N=CS4)O,,
4163240,C1=CC=C2C(=C1)N=C(S2)NC(=O)NC3=CC=CC(=C3)C(F)(F)F,,
4163624,C1=CC2=C(C=C1S(=O)(=O)N)SC(=N2)NC(=O)C3=C(C=C(C=C3)Br)F,,
4164062,CCOC1=CC2=C(C=C1)N=C(S2)NC(=O)C3CC4=CC=CC=C4CN3S(=O)(=O)C5=CC=C(C=C5)C,,
4164759,C1=CSC(=C1)C2=CN3C=CSC3=N2,,
4165403,CC(C)(C)NC(=O)CSC1=NC2=C(S1)C=C(C=C2)NC3=NC(=NC(=N3)N4CCOCC4)N5CCOCC5,,
4166285,CC1=C(CC(C(C1)C(=O)NC2=NC(=C(S2)C)C3=C(C=C(C=C3)C)C)C(=O)O)C,,
4166581,COC1=CC2=CC=CC=C2C=C1C(=O)NC3=NC4=C(S3)C5=C(C=C4)N=C(S5)SC,,
4167332,CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC=C(C=C3)OC)C(=O)NC4=NC5=C(S4)C=CC(=C5)Br,,
4168447,C1=CC=C(C=C1)C(=O)NC2=NC(=CS2)C3=C(SC(=C3)Cl)Cl,,
4168532,CC(=NNC1=NC2=CC=CC=C2S1)C3=CC4=C(C=C3)OCO4,,
4168761,CC1=NN2C(=C(SC2=N1)C(C3=CC=C(C=C3)C(C)C)N4CCN(CC4)CCO)O,,
4170826,C1=CC=C2C(=C1)C=CC3=C2N=C(S3)CCCCC4=NC5=C(S4)C6=CC=CC=C6C=C5,,
4171089,CCOC(=O)NC1=NC2=C(S1)C=C(C=C2)Cl,,
4171316,CCOC1=CC2=C(C=C1)N=C(S2)NC(=O)C3(CC3(Br)Br)C,,
4171857,CCOC(=O)N1CCC2=C(C1)SC(=C2C(=O)OC)NC(=O)C3=NC4=CC=CC=C4S3,,
4172951,C1CCN(C1)S(=O)(=O)C2=CC3=C(C=C2)N=C(S3)NC(=O)C4=CC(=CC=C4)C(F)(F)F,,
4172980,CC1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC4=C(S3)C=CC=C4Cl,,
4173065,CC(C(=O)NC1=NC2=C(S1)C=C(C=C2)S(=O)(=O)N3CCOCC3)N4C(=O)C5=CC=CC=C5C4=O,,
4173400,CC1=CC=C(C=C1)S(=O)(=O)NC2=NC3=C(S2)C=C(C=C3)OC,,
4173816,CC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC(=O)C4=CC=CC=C4O3,,
4174093,CC(C)C(=O)NC1=C(C2=C(S1)CN(CC2)C)C3=NC4=CC=CC=C4S3,,
4174199,CC1=CC2=C(C=C1)N=C(S2)NC(=O)CSC3=NC=CN3C4=CC(=CC=C4)OC,,
4174727,CC1=CC(=C(C#N)C2=NC3=CC=CC=C3S2)C=C(N1C4=C(C=C(C=C4)OC)[N+](=O)[O-])C,,
4175061,C1=CC=C(C(=C1)C(=O)NC2=NN=C(S2)SCC(=O)NC3=NC4=CC=CC=C4S3)C(F)(F)F,,
4175212,CC1=CC=C(C=C1)C2=CSC(=N2)NC(=O)CN3C(=O)CCC3=O,,
4175300,CSC1=NC2=C(S1)C3=C(C=C2)N=C(S3)NC(=O)C4=CC(=CC=C4)F,,
4175467,C1COCCN1S(=O)(=O)C2=CC=C(C=C2)C(=O)NCC3=NN=C(N3C4=CC=C(C=C4)F)SCC(=O)NC5=NC6=CC=CC=C6S5,,
4176466,CC1=C2C(=C(C=C1)OC)N=C(S2)NC(=O)C3=CC=C(S3)[N+](=O)[O-],,
4176850,CC1=NC2=C(S1)C=C(C=C2)NC(=O)NCCOC,,
4176959,C1=CC(=C(C(=C1)F)C(=O)NC2=NC3=C(S2)C=CC=C3Cl)F,,
4177688,C1CCC2=C(C1)N=C(S2)NC(=S)NC(=O)C3=CC=C(C=C3)C(=O)C4=CC=CC=C4,,
4178449,CCC[N+]1=C(SC2=CC=CC=C21)C,,
4178719,CN1C(=O)C2=C(C1=O)C=C(C=C2)NC(=O)C3=CC4=C(C=C3)N=CS4,,
4178952,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC4=C(S3)C5=C(C=C4)SC(=N5)C,,
4179005,CC(C)N1CCC2=C(C1)SC(=C2C3=NC4=CC=CC=C4S3)NC(=O)C5=CC=C(C=C5)S(=O)(=O)N6CCCCCC6,,
4179176,CC1=CC=CC=C1S(=O)(=O)N=C(C2=CC=CC=C2)NC3=NC4=CC=CC=C4S3,,
4179321,CCOC(=O)C1=C(N=C(S1)NC(=O)CCC(=O)O)C,,
4180160,COC1=C(C=C(C=C1)Cl)C(=O)NC2=NC3=CC(=C(C=C3S2)OC)OC,,
4180216,COC1=CC=C(C=C1)S(=O)(=O)NC2=NC3=C(S2)C=C(C=C3)[N+](=O)[O-],,
4180548,C1CCC2=C(C1)C(=C(S2)NC(=O)C3=C(C=C(C=C3)Br)F)C4=NC5=CC=CC=C5S4,,
4180780,CCOC1=C2C(=CC=C1)SC(=N2)NC(=O)C3=COCCO3,,
4181207,C=CCN1C(=O)C2=C(N=C1SCCC(=O)NC3=CC=C(C=C3)C4=NC5=CC=CC=C5S4)SC=C2C6=CC=CC=C6Cl,,
4181208,C1=CC=C(C=C1)N2C(=O)C3=C(N=C2SCCC(=O)NC4=CC=CC(=C4)C5=NC6=CC=CC=C6S5)SC=C3C7=CC=CO7,,
4181352,C1CN(C2=CC=CC=C21)S(=O)(=O)C3=CC=C(C=C3)C(=O)NC4=NC5=C(S4)C=CC=C5Cl,,
4181975,C1CCC2=C(C1)C=CC(=C2)C(=O)NC3=NC4=C(S3)C=C(C=C4)F,,
4182524,CC1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C(=O)NC3=NC4=C(S3)C=C(C=C4)F,,
4182742,C1=CC=NC(=C1)C2=CSC(=N2)NC(=O)C3=CC4=C(C=C3)N=CS4,,
4183077,C1CC(=O)N(C1=O)C2=CC=C(C=C2)C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)F,,
4183099,CCCC(=O)NC1=NC2=C(S1)C=C(C=C2)C(=O)OCC,,
